text,label
सनकी वैज्ञानिक शास्त्री का किरदार ऐसा ही लगता है।,neu
दिबाकर को वास्तविक लोकेशन के साथ सेट की भी सुविधा रही है।,neu
केनन 1200डी कैमरे में दो लैंस किट दी गई है जिनके चलते यह सुपर्ब रिजल्ट देता है।,pos
कीमत को लेकर सचेत रहने वाले खरीदारों को ध्यान में रखते हुए इस डिवाइस को बनाया गया है लेकिन इसके बावजूद यह अच्छी साउंड क्वालिटी देने वाला प्रतीत होता है।,pos
"लेकिन इसे 1080p विडियोज़ के साथ दिक्कत होती है, जो स्वाभाविक है।",neg
कलाकारों की संवाद अदायगी में उच्चारण की स्पष्टता गौरतलब है।,neu
वॉच का इंटरफेस बिलकुल गैलेक्‍सी गियर जैसा है।,neu
इसके अलावा फिल्म में कुछ शानदार लोकेशंस है और बुरे लोगों को पीटते हमारे सुपरहीरोज है जो आपको मजा देते हैं।,pos
बड़ा डिसप्ले है।,pos
इसके लिए 230 V पावर सप्लाई की जरूरत होती है।,neu
यदि 6000 रूपए कीमत के फ़ोन की बात हो तो मैं कहूँगा की आप एंड्राइड फ़ोन ले।,pos
कारण स्पष्ट है कि लेखक-निर्देशक की विधा और प्रस्तुति के प्रति स्पष्ट नहीं है।,neg
बैटरी लाइफ अच्छी।,pos
कम्पनी के मुताबिक यह डिवाइस बहुत कॉम्पैक्ट है और साथ ही यह अपनी पीढ़ी के पुराने डोंगल से 30 फीसदी छोटा है।,pos
"शानदार परफार्मेंस है, बहुत अच्छी बैटरी लाइफ है, पकड़ने में अच्छा है।",pos
"यह टेबलेट मूल रूप में एमओवी फाइल्स नहीं चला पाता, जो कि निराशाजनक है।",neg
फिल्म का गीत-संगीत प्रभावशाली नहीं है।,neg
इसके अलावा कैमरा परफॉर्मेंस भी साधारण है।,neu
डिस्प्ले की बात करें तो इस फोन में 5.2 इंत की फुल एचडी (1080*1920 पिक्सल रेजोल्यूशन) स्क्रीन दी गई है।,pos
जो पर्यटक फ्रेश और प्राचीन चीजें देखना पसंद करते हैं उनके लिए यह जगह उत्तम है।,pos
"डिवाइस के साथ मिले चार्जर से इसे पूरी तरह चार्ज करने में लगभग 3.5 घंटे लगते हैं, लेकिन पहले 1.5 घंटे में ही डिवाइस 50 फीसदी तक चार्ज हो जाती है।",neu
"हिंदी में भी एक धारावाहिक 'ब्योमकेश बक्शी' नाम से ही बना था,जिसमें रजत कपूर ने शीर्षक भूमिका निभाई थी।",neu
कीमत प्रॉडक्ट के बारे में व्यक्ति की भोली-भाली समझ को गैरजरूरी ढंग से प्रभावित करती है।,neg
हालांकि विजन खूबसूरत है जो बताता है कि भविष्य की फिल्म में ये और भी बड़ा होगा।,pos
गैलेक्सी नोट 800 में इसके ऑपरेटिंग सिस्टम को सैमसंग के टचविज़ यूजर इंटरफ़ेस के साथ स्किन किया गया है।,neu
आसुस फोनपैड में हाइपर थ्रेडिंग के साथ 1.2 गीगाहर्ट्ज़ इंटेल एटम जेड2420 सिंगल कोर प्रोसेसर है।,neu
भट्ट कैंप की फिल्मों का संगीत कर्णप्रिय होने की वजह से लोकप्रिय होता है।,neu
आसुस फोनपैड के कैमरे का परफॉरमेंस काफी निराशाजनक है।,neg
कम लाइट में शूट किए गए कुछ सीन भी दिक्कत का कारण बन सकते हैं क्योंकि 3डी से देखते समय इमेज और भी मद्दम हो जाती है।,neg
यहां पर गैंडे की आबादी सबसे अधिक है।,neu
"जियाओमी एमआई 4आई, एमआईयूआई 6 के साथ एंड्रायड 5.0.2 पर चलता है।",neu
ऐसा इसलिए भी है क्‍योंकि इस घड़ी का बॉडी शेप देखने में काफी मर्दाना सा है।,neu
इसकी कमजोर रैम  के कारण इसे इस्तेमाल करने वालों को कुछ असुविधा भी हो सकती है।,neg
अच्छी क्वालिटी का कैमरा है।,pos
इसमें करीब 67 लाइसेंस कार औश्र 13 टैग के साथ रियल माजदा रेसवे लॉगुना सिका और लागुना सिका रेसवे कैलिफोर्निया के ट्रैक दिए गए हैं।,neu
"हुवेई मीडियापैड 10 लिंक की सलाह देना थोड़ा मुश्किल लगता है , खास कर जबकि इसी कीमत पर बेहतर वैल्यू के साथ सैमसंग गैलेक्सी 510 बाज़ार में उपलब्ध है।",neg
इसकी डिस्प्ले क्वालिटी काफी अच्छी है।,pos
पिछले पांच सालों के दौरान एप्पल आईओएस आपरेटिंग में बेहतर विकास देखने को मिला है।,pos
"कम कीमत में बाजार में उतारा केनन 1200डी कैमरा, जूम लैंस के साथ मिलेगी 3 इंच की एलसीडी।",neu
"शौकिया फोटोग्राफी करने वालों के लिए इसमें कुछ प्री-सेट्स, फिल्टर्स और कलर मोड्स भी हैं।",neu
डिवाइस की साइड ट्रिम पर एक सिल्वर रंग है  जो इसके लुक्स को और भी बढ़ा देता है।,pos
जोलो का यह नया हेंडसेट एंड्रॉयड ओएस के लेटेस्ट वर्जन 5.0 लॉलीपॉप पर काम करता है।,neu
"ग्लॉस की संगत ने इसकी खूबसूरती को और बढ़ा दिया है , लेकिन इससे इसपर छूने से लगने वाले धब्बों की आशंका बढ़ गई है।",pos
इसमें विंडोज 8 ऑपरेटिंग सिस्टम दिया गया है।,neu
जेनफोन 5 का कैमरा कम रोशनी में भी अच्छी तस्वीरें क्लिक कर सकता है।,pos
41 मेगापिक्सल के इमेज सेंसर के अतिरिक्त नोकिया (Nokia) इमेजिंग इंजिनियर्स ने ऑप्टिक्स और फ्लैश पर भी पूरा ध्यान दिया है।,pos
सैमसंग गैलेक्सी के जूम की सबसे खास बात ये है कि इसमें 20.7 मेगापिक्सल सीमॉस कैमरा सेंसर 10 एक्स जूम तथा जिनॉन फ्लैश के साथ पीछे की तरफ लगा है।,pos
स्क्रीन  का  कॉन्ट्रास्ट बहुत खराब है धुप में धुप में अच्छ नहीं दीखता।,neg
डिवाईस सिंथेटिक बेंचमार्क पर संतोषजनक रूप से प्रदर्शन करता है और गेम और अन्य भारी क्रियाकलापों के समय अच्छा प्रदर्शन करता है।,pos
"गैलेक्सी टैब 7 प्लस की डिज़ाइन, गैलेक्सी टैब 730 और गैलेक्सी टैब 750 से ली गई है, जो कि स्पष्ट रूप से दिखाई देता है।",neu
ऑपरेटिंग सिस्‍टम में यह एंड्रायड ओएस को सपोर्ट करेगी।,neu
इसके अलावा टैबलेट की बैटरी लाइफ औसत ही है।,neu
"फिर भी, पिक्चर क्वालिटी अन्य किसी भी डिवाइस से बेहतर है।",pos
गूगल नेक्सस 7 में आपको एंड्रायड का बेहतरीन अनुभव मिलता है।,pos
"कैनन का पॉवर शॉट ELPH 130IS एक ट्रेडीशनल कैमरा है जिसमें 8 एक्‍स जूम लेंस के साथ 3 इंच की एलसीडी स्‍क्रीन दी गई है, कैमरे में 16 मेगापिक्‍सल का सीएमओएस सेंसर लगा हुआ है।",neu
"आईवॉच की मदद से मेल, एसएमएस भी भेजे जा सकते हैं।",neu
यह महज 7.9 मिलिमीटर पतला है और इसका वजन भी महज 140 ग्राम है।,neu
डिवाइस की ग्राफिक और प्रॉसेसिंग क्वॉलिटी में बढ़ोतरी होने के साथ ही पहले से ज्यादा घातक और ग्राफिक गेम्स आ चुके हैं।,neu
ये डुअल सिम स्लॉट के साथ आता है।,neu
जीपीएस सपोर्ट नहीं है।,neg
बढ़िया स्क्रीन है।,pos
परफॉरमेंस की बात करें तो आईपैड 2 कोई भी एप्स या गेम्स चलाने पर धीमा नहीं होता।,neu
पासबुक फीचर भी उपलब्ध है।,neu
सैमसंग स्टार टीवी में एनालॉग मोबाइल टीवी रिसीवर है जिसके द्वारा अब आप अपने मोबाइल में ही मनपसंदीदा टीवी कार्यक्रम देख सकते हैं।,pos
भारी ग्राफिक्स वाले खेलों के लिए टैबलेट की प्रतिक्रिया धीमी हो सकती है  लेकिन वास्तव में यह ऐसे गेम को खेलने में सक्षम है।,neg
फिल्म के थीम को गीतकार गौरव सोलंकी ने भी अपने गीतों में सटीक अभिव्यक्ति दी है।,pos
"स्पार्टन वो वेब ब्राउजर है , जिसे एक्सप्लोरर की जगह विंडोज ऑपरेटिंग सिस्टम में रखा है।",neu
"अभी जो भूमिका जैकी भगनानी ने निभाई है, उसी भूमिका को इरफान निभा रहे थे।",neu
माइक्रामैक्स केनवस ज्यूस2 को फॉन मैटेलिक कलर में उतारा गया है।,neu
"कीमत : 23,940 रुपए।",neu
"टीवी में H.265, H.264, MPEG4, and REAL वीडियो डिकोडिंग सपोर्ट करने वाले फीचर दिए हैं।",neu
बोधगया जाने के लिए आपको गया रेलवे स्टेशन या एयरपोर्ट उतरना होगा।,neu
"देखने में रेट्रो लुक वाले नए कैमरे में एमोल्‍ड 3 इंच की स्‍क्रीन दी गई है जो 768,000 डॉट्स सपोर्ट करती है।",neu
जो 4 घंटे का ऑडियो बैकअप देती है।,neu
"मनाली में आराध्य देवी माता हडिंबा, सृष्टि के रचयिता मनु महाराज का ऐतिहासिक मंदिर, गुरु वशिष्ठ का मंदिर, क्लब हाउस, गोंपा मंदिर, वन-विहार सहित अनेक पर्यटक स्थल मन मोह लेते हैं।",pos
सानासर रोड पर पटनीटॉप से छह किलोमीटर की दूरी पर स्थित माधाटॉप में स्कीइंग की बेहतरीन जगह है।,pos
"इस टेबलेट में नीचे की तरफ माइक्रो यूएसबी पोर्ट और 3.5 एमएम डफ़ोन्स जैक हैं, जबकि ऊपर के हिस्से में पॉवर और वॉल्यूम रॉकर बटन हैं।",neu
साइनोजेन 11 हाल ही में 64 बिट के मुताबिक ढला है ऐसे में इस फीचर को इनकॉरपोरेट करना बढ़िया रहा।,pos
"स्क्रीन में ओलियोफोबिक स्क्रीन गार्ड दिया गया है , जो कि इसे फिंगर ऑयल मार्क से बचाता है।",neu
आरंभिक स्तर के इस फोन की बिल्ट क्वालिटी अच्छी है।,pos
अपने आकार के वज़ह से यह डिवाइस इस्तेमाल करने में काफी आरामदेह रहता है।,pos
डिसप्ले स्वाभिक रूप से 1280x768 पिक्सल रेजोल्युशन को सपोर्ट करता है और इस प्रकार से 332 पिक्सल प्रति इंच की पिक्सल घनत्व की पेशकश करता है।,neu
कम रेजोल्यूशन डिसप्ले है।,neg
"इसमें एसएसडी नहीं है, लेकिन इसमें 500जीबी का हार्ड ड्राइव दिया गया है।",neu
सैमसंग वेव स्लिम फोन है जिसकी चौड़ाई केवल 11 मिमी है।,neu
इसमें 4 GB की इंटरनल स्‍टोरेज दी गई है।,neu
13 मेगापिक्सल का कैमरा और स्टाइलिश बॉडी भी इसकी उपयोगिता को बढ़ाते हैं।,pos
परफॉरमेंस को और भी बेहतर बनाया जा सकता था।,neg
एचपी / कॉम्पैक का सर्विस भी बेहद खराब है।,neg
इससें आप पानी के अन्दर जाकर भी शानदार तस्वीरें खींच सकते हैं।,pos
इसके किनारों को कर्व का डिजाइन दिया गया है।,neu
"हुवेई मीडियापैड 10 लिंक टेबलेट 9 .9 एमएम मोटाई के साथ काफी पतला है , 640 ग्राम वज़न के साथ यह तुलनात्मक रूप से हल्का भी है।",pos
वैसे यू यूरेका न तो कुछ ज्यादा ही स्लिम है और न ही वजन के मामले में काफी हल्का है।,pos
वैसे इसमें 32 जीबी तक का माइक्रोएसडी कार्ड लगा कर मेमोरी अपग्रेड की जा सकती है।,neu
पिछला कैमरा 13 मेगा पिक्सल और अगला कैमरा 5 मेगा पिक्सल का है।,neu
स्पेसिफिकेशन के आधार पर डीवी6 क्षमता में अपने प्रतियोगियों से काफी आगे और तीव्र मशीन नज़र आती है।,pos
इस स्मार्ट मैट की सबसे खास बात ये है कि कोई भी इस पर होकर गुजरता है तो उसके बारे में यूजर्स को मैसेज कर बता देती है।,pos
495 ग्राम वज़न के साथ यह काफी हल्का टेबलेट है।,pos
जिससे ताज का सौंदर्य नष्ट हो रहा है।,neg
1 जीबी की रैम क्षमता के साथ लूमिया 730 का परफॉर्मेंस ऐसे भी बढिया था।,pos
यह स्मार्टफोन 4G एलटीई सपोर्ट करता है।,neu
इसके अलावा इसमें आगे और पीछे की तरफ जबरदस्त कैमरे और अंदर बड़ी बैटरी दिए गए हैं।,pos
इस ऐप के माध्यम से आप कोई भी विडियो डाउनलोड कर सकते हैं और उसे दुनिया भर में अपने दोस्तों के साथ साझा कर सकते हैं।,neu
"इसका आकार बहुत अच्छा है , और यह काफी पतला टेबलेट है।",pos
जियाओमी का यह बैंड Mi Fit एप पर वर्क करता है।,neu
यदि आप एक ऑक्टा-कोर प्रोसेसर व बेहतरीन एंड्रायड डिवाइस चलना चाहते हैं और आपका बजट भी कुछ कम है तो आप ये डिवाइस ले सकते हैं लेकिन आपका बजट इससे कुछ ऊपर है तो आप किसी और कंपनी का डिवाइस जरूर परखें।,pos
इसके साथ ही Ambilight के कारण ज्यादा देर तक TV देखते वक्त आंखों पर जोर भी कम पड़ता है।,pos
"टैबलेट की प्लास्टिक केसिंग पूरी तरह से एक ही रंग में है , इससे कुछ महीनों के इस्तेमाल के बाद यह बदरंग और धुंधली सी हो जाएगी।",neg
लेकिन अगर कई एप्पस चला दिए जाएं तो यह कम मेमोरी के चलते एकदम से रिस्पांस देना बंद कर देता है।,neg
एंड्रॉयड 4.4 का ऑपरेटिंग सिस्टम दिया गया है।,neu
यह एक वॉयस कॉलिंग फीचर्स वाला टेबलेट जो स्मार्टफोन का काम भी करता है।,neu
यही नहीं वॉच की दूसरी स्‍क्रीन वर्चुअल रियलिटी का अनुभव देती है ।,pos
"सोनी ने मोबाइल फ़ोन्स के मामले में शानदार काम किया है, जबकि एक्सपीरिया ज़ेड वन पहले ही एक शानदार स्मार्टफ़ोन था, सोनी ने प्रदर्शन और हार्डवेयर के मामले में समझौता न करते हुए इसे छोटे आकर में पेश करके इसे और भी बेहतर बनाया है।",pos
एचपी स्लेटबुक एक्स2 में 10.1-इंच का डिस्प्ले है  और इसमें सामने कोई फिजिकल बटन नहीं है।,neu
यानी डिस्प्ले क्वालिटी को देखते हुए इसकी कीमत बेहतर कही जा सकती है।,pos
शीर्ष पर यूएसबी चार्जिंग स्लॉट और हेडफोन जॅक स्थित है।,neu
"अच्छी बैटरी लाइफ, एप्पलीकेशन का बेहतरीन संग्रह  है अौर बेहतरीन टच स्क्रीन भी है।",pos
इसके प्लास्टिक बटन का रिस्पोंस काफी अच्छा है।,pos
ऑटोमोबाइल की तरह डिज़ाइन के बहुत सारे तत्व है।,pos
कुल मिलाकर यह गेम एक बेहतरीन आइडिया है जो घंटों तक यूजर्स को अपने डिवाइस से जोड़े रख सकता है।,pos
"इस एप से आप चित्रों को सीधे इन्स्टाग्राम नेटवर्क पर भेज सकते हैं, और यहाँ तक कि चित्रों को अपने फ़ोन में सुरक्षित भी कर सकते है।",pos
"हमने जो क्लोज अप तस्वीरें लीं, वे जबरदस्त निकलीं और दिन की रोशनी में ली गई तस्वीरें इतनी शार्प थीं कि फोकस पॉइंट पर यदि आप किसी डेस्कटॉप से 100 परसेंट जूम भी करके भी देखें तो वे लाजवाब लगेंगी।",pos
इन दिनों हर तरह की फिल्मों में एक्टर की इमेज को संवादों और दृश्यों में डालने का चलन बढ़ा है।,neu
इस डिवाइस का प्राइस 21550 रुपये है।,neu
"इसके अलावा, गूगल ऐप्स और अन्य फीचर जैसे 9 यूजर्स एक साथ वीडियो चैटिंग कर सकते हैं।",neu
यह पांच रंगों में बिक्री के लिए उपलब्ध है।,neu
अगर डिजाइन की बात करें तो यह डिवाइस आपको थोड़ी भारी प्रतीत हो सकती है।,neg
"अपा टनी द्वारा मनाए जाने वाले कई पर्व हैं जिनमें मार्च में मनाया जाने वाला म्योको त्यौहार, जनवरी में मनाया जाने वाला मुरुंग त्यौहार और जुलाई का द्री त्यौहार प्रमुख हैं।",neu
मंदिर की आंतरिक साज-सज्जा और शिल्पकारी के अलावा विशाल गुंबदों ने इसे भव्य स्वरूप प्रदान किया है।,pos
माइक्रोमैक्स केनवस ज्यू2 स्मार्टफोन में 3000 एमएएच की जबरदस्त बैटरी दी गई है।,pos
मौजूदा डिजाइन निस्संदेह उपयोग और प्रेरणा से अधिक है ।,pos
लेनोवो योगा 2 का 8 मेगा पिक्सल का कैमरा पर्याप्त रूप से अच्छा है  कि कभी-कभार किसी विशेष अवसर पर आप अच्छी लाइट में इससे अच्छे पिक्चर्स ले सकते हैं।,pos
एक्सपीरिया टेबलेट जेड में सोनी के एक्समोर टेक्नोलॉजी से युक्त 8.1 मेगापिक्सेल का कैमरा है।,neu
"इसमें सिर्फ एक ही कमी है , कि इसकी बनावट की क्वालिटी बहुत अच्छी नहीं है।",neg
बहुत खूबसूरत दिखने वाला यह शानदार कैमरा जल्द ही 249 डॉलर की कीमत के साथ बाजार उपलब्ध होने वाला है।,pos
"हुवेई मीडियापैड 10 लिंक में दाहिनी तरफ पॉवर बटन और वॉल्यूम रॉकर हैं, और बायीं तरफ है डफ़ोन्स जैक और माइक्रो यूएसबी पोर्ट हैं।",neu
"हालाँकि इसका टचपैड सामान्य नोटबुक्स जैसा बड़ा तो नहीं है, लेकिन इस लैपटॉप के आकार के हिसाब से ये काफी बड़ा है।",neu
कुल मिलाकर आसुस फोनपैड का डिज़ाइन दूसरे टेबलेट्स की तुलना में काफी बेहतर है  और यह एक काफी प्रीमियम डिवाइस नज़र आता है।,pos
फोन के बैकपैनल पर दी गई Hairline Brush Finish भी कंपनी के मुताबिक लग्जरी जैव्लरी में इस्तेमाल होने वाली तकनीक से बनाई गई है।,pos
प्रोसेसर के साथ 1 जीबी रैम है।,neu
नए कलाकारों की वजह से उत्सुकता बनी रहती है।,pos
"आपके स्मार्टफोन में ज्यादातर एप ऎसे ही हैं जिनसे आपको अपनी जेब का पैसा खर्च कर ही कुछ काम लिया जा सकता है, लेकिन एक ऎसी एप भी है जिसमें आपको ना केवल फ्री में रिचार्ज मिल सकता है बल्कि डिस्काउंट कूपन भी प्राप्त किए जा सकते हैं।",pos
चारों तरफ बिखरी पड़ी हरियाली आंखों को बहुत शुकून देती है।,pos
इसमें उनके आर्ट डायरेक्टर अमित रे ने भरपूर सहयोग दिया है।,pos
"कैमरा कम रोशनी में असफल होता है, नॉइस लेवल बहुत ज्यादा बढ़ जाता है और तस्वीरो में ग्रेननेस ज्यादा दिखता है।",neg
"हालांकि इसमें औसत कैमरा, एप्प लांच करते समय धीमा परफार्मेंस, या वास्तविक वॉल्यूम रॉकर जैसी खामियां है ,पर इसमें से कोई भी खाई इतनी गंभीर नहीं है।",neg
लाहौर गेट इसका मुख्य प्रवेशद्वार है।,neu
इसके बॉक्स बंडल में एक कैरी केस था जिससे यह काफी सुंदर दिख रहा था।,pos
उन्होंने नाच-गाने में भरपूर ऊर्जा दिखाई है।,pos
"इस टेबलेट में डेटा के लिए सिम कार्ड का इस्तेमाल हो सकता है , लेकिन इससे कॉल नहीं किया जा सकता।",neu
शांत और प्राकृतिक वातावरण एक खूबसूरत मंदिर की उपस्थिति के कारण और भी जीवंत हो उठता है।,pos
चमकीला फिनिश इसे बहुत फिसलने वाला बनाता है।,neg
अच्छा और रिस्पोंसिव डिस्प्ले और अच्छी आवाज़ और अच्छा परफॉरमेंस होने के कारण इस पर गेम्स चलाना एक बहुत आनंद देने वाला अनुभव है।,pos
डिवाइस में ज्‍यादा वजन नही है इ‍सलिए आप इस डिवाइस को सारे दिन पहने रह सकते हैं।,pos
व्यू फाइंडर में एफ पॉंइन्ट का न होना एक कमि है ।,neg
इंटेक्स आई-टैब में बड़ी 5000 mAh की बैटरी लगी है  जो उत्तम है।,pos
ओवरऑल डिजाइन और कंस्ट्रक्शन में कुछ कमियां नजर आती हैं लेकिन उसकी कमी को हार्डवेयर पूरा कर देता है।,neg
लैपटॉप में फास्‍ट टाइपिंग के लिए एक्‍यूटाइप कीबोर्ड दिया गया है।,pos
इसकी कीमत लगभग 35 हजार रूपए होगी।,neu
यहां पर्यटक वन्यजीवों को प्राकृतिक माहौल में देखकर काफी रोमांचित होते हैं।,pos
यह चटाई उस पर चढ़ने वाले के वजन का अंदाजा लगाकर यूजर को सूचित कर देती है।,neu
यह क्षेत्र अपनी धान की खेतों की वजह से भी काफी लोकप्रिय है।,pos
फ्रंट कैमरा के साथ भी थोड़ी-बहुत दिक्कत आई।,neg
बर्फ से लदा रोहतांग साल भर सैलानियों को बर्फ की चांदी से रूबरू कराता है।,pos
इस स्मार्टफोन की सबसे खास बात ये है कि कम कीमत होने के बावजूद इसमें जबरदस्त फीचर्स दिए गए हैं।,pos
भट्ट कैंप की 'खामोशियां' नए निर्देशक करण दारा ने निर्देशित की है।,neu
"पक्षियों के अलावा, काला हिरन, पायथन, सांभर, हिरण और नीलगाय भी देख सकते हैं।",neu
"फिल्म में एक संवाद है कि जो बात समझ में नहीं आती, वह सुनाई भी नहीं पड़ती।",neu
"इसके अलावा इसमें वाय-फाय, जीपीएस/ए-जीपीएस, माइक्रोयूएसबी तथा ब्लूटुथ 4.0 जैसे कनेक्टिविटी फीचर्स दिए गए हैं।",neu
"टच की संवेदशीलता अच्छी है , तथा एक साथ बहुत सारे टच पर भी बिना किसी दिक्कत के ठीक काम करता है।",pos
16 जीबी इंटरने मेमोरी कार्ड वाले जियाओमी एमआई पेड एक्सटरन मेमोरी के तौर पर माइक्रोएसडी कार्ड सपोर्ट करता है।,neu
जिससे यूजर्स को किसी भी रूम में 20 वर्ग फीट के दायरे में सराउंड साउंड मिलता है।,neu
"यदि मुझे फ्रीक्वेंसी कर्व का पिक्चर लेना होता तो यह एक क्लोज टू फ्लैट लोअर एण्ड से शुरू होता, यू शेप डिप इन द मिड रेंजेज से होकर एक स्टीप सोरिंग हार्इ एण्ड तक जाता।",neu
बहुत भारी गेम्स भी जैसे नीड फॉर स्पीड और एस्फाल्ट 7 भी 60 फ्रेम प्रति सेकेंड के हिसाब से इस पर काफी अच्छी तरह से चलते हैं।,pos
बहुत ही आकर्षक डिजायन वाले ग्लेन मिक्सर ग्राइंडर जी एल4022 के जार भी स्पेशल ऑयल सील्स से बने है जो इसमें बनने वाले चूर्ण को बाहर नहीं आने देते।,pos
"मतलब यह हुआ कि यह कैमरा काम करता है , और कभी-कभीर फोटोग्राफ लेने और वीडियो चैट के लिए काफी उपयोगी है।",pos
"बताने की आवश्यकता नहीं है , कि नेक्सस 7 का स्टॉक एंड्रायड 4.3 ऑपरेटिंग सिस्टम, दूसरे टेबलेट्स के एंड्रायड 4.2 ओएस से काफी बेहतर है।",pos
"साथ ही, ये डिजिटल डिस्प्ले के साथ आता है।",neu
"साथ ही, ज़ेडटीइ वी5 की बैट्री काफी प्रभावशाली है, मैंने आसानी से डिवाईस को पूरे दिन इस्तेमाल किया।",pos
कुल मिलाकर इसकी परफॉरमेंस काफी अच्छी कही जा सकती है।,pos
"चूंकि इसका गोइंग अच्छा था, अत: मैंने एप्प्ल एप्प स्टोर से बीबीएम को डाउनलोड कर लिया।",pos
मूवी तथा फोटो देखने में मजा आता है।,pos
बेंचमार्क टेस्ट में एक्सपीरिया जेड का परफॉरमेंस बहुत शानदार रहता है।,pos
पेरिस्कोप एप यूजर्स भी अडिशनल पुश नोटिफिकेशन सेटिंग्स अपने हिसाब से सेट कर सकते हैं जैसे फर्स्ट टाइम ब्रॉडकास्ट नोटिफिकेशन्स और शेयर नोटिफिकेशन्स।,pos
ये टीवी 4X ग्राफिक्स इंजन को सपोर्ट करती है।,neu
एक्सपीरिया ज़ेड वन कॉम्पैक्ट एंड्रायड 4.3 (जल्द ही इसे 4.4.2 मिलने वाला है) ऑपरेटिंग सिस्टम पर काम करता है और इसकी दृश्यता और विशेषताएं एक्सपीरिया ज़ेड वन की तरह हैं।,neu
केनन 1200डी अपने 18-55 लैंस की बदौलत शानदार तस्वीरें खींचने में सक्षम है।,pos
कम्पाइटेबिलिटी: आर्इफोन जिस पर आर्इओएस6 और आर्इओएस7।,neu
एपल वॉच का कैमरा कमाल का है।,pos
औसत परफॉर्मंस है।,neu
इतनी कम कीमत में इतने अच्छे स्पेसिफिकेशन फीचर के साथ इसे खरीदना अपने आप में एक अच्छा अनुभव ही साबित होगा।,pos
इस डिस्पले की एक और खास बात ये है कि इसे आगे की तरफ घुमाकर खुद की सेल्फी भी ली जा सकती है।,pos
"विभिन्न सुविधाओं वाले इस अल्ट्राबुक को लेनोवो ने 59,990 रुपये के दाम पर लांच किया है।",neu
उन कलाकारों की अदाकारी और लंबे समय तक हत्या का रहस्य बनाए रखने में कामयाब निर्देशक की सूझ-बूझ से फिल्म में रोचकता बनी रहती है।,pos
"आप फ़ोटोशॉप और वीडियो गेम के शौकीन हैं लेकिन, यहाँ आप इसे पछतावा नहीं होगा।",neu
2जी और 3जी इंटरनेट पर काम करने वाले इस टेबलेट पर आप 3डी गेम भी खेल सकते हैं।,neu
हमने ट्रू ब्ल्यू वॉयस की ओर से पहले पेश किए गए ब्ल्यूटूथ किट्स को भी परखा है और हम कीमत के हिसाब से उसकी क्षमता के प्रभावित हुए थे।,pos
लेखक-निर्देशक तथ्यों और साक्ष्यों पर गौर नहीं करते।,neg
"इंटेक्स के इस टीवी में HDMI पोर्ट, VGA इनपुट पोर्ट, USB पोर्ट दिया गया है।",neu
उनका कैरेक्टर कैरीकेचर बन गया है।,neu
"हालांकि, ये एंड्रॉइड के एक साल पुराने ऑपरेटिंग सिस्टम वर्जन 4.4 किटकैट पर काम करता है।",neg
बेजल (स्क्रीन की साइड बॉडी) काफी कम है तो फोन के फ्रंट साइड का ज्यादातर हिस्सा स्क्रीन को ही कवर कर रहा है।,pos
"कभी-कभी एप्स लोड होने में ज़रूरत से ज्यादा समय लेते हैं, लेकिन एक बार लोड हो जाने के बाद वे बहुत अच्छी तरह से चलते हैं।",neg
इस फीचर के तहत ब्रॉडकास्टर का टाइम और मोबाइल डेटा दोनों की बचत होती है।,pos
गेम्स की बात करें तो गैलेक्सी टैब 3 पर सभी गेम्स चल जाते हैं।,pos
"इस यात्रा में कश्मीर की डल झील, निशात बाग, शालीमार बाग व अन्य बाग के अलावा पहलगाम यात्रा की गयी थी।",neu
2 जीबी की रैम है।,neu
लेनोवो के सबसे पतले लैपटॉप में से एक लेनोवो जी40/जी50 गीगालैन को सपोर्ट करता है इस लैपटॉप में डीवीडी ड्राइव व एएमडी प्रोसेसर लगाया गया है।,neu
इसमें 3840 x 2160 पिक्सल का रेजोल्यूशन है और व्यूइंग एंगल भी एक जैसा 178 डिग्री का है।,neu
"देखने लायक जगहों में बारेहीपानी और जोरांडा फॉल्स, दशावतार मंदिर, ईको-पार्क, सुरकंडा देवी, हिमालयन वीवर्स, जैन मंदिर आदि शामिल हैं।",pos
एप्पल टीवी के साथ इसका रिमोट भी आता है।,neu
